,date,states,outcomes,cases_total,cases_percent,cases_increase,cases_7d_change,testing_total,testing_percent,testing_increase,testing_7d_change
92,2020-12-05,56,"{'hospitalized': {'currently': {'value': 101192, 'calculated': {'population_percent': 0.0306, 'change_from_prior_day': -117, 'seven_day_change_percent': 10.3, 'seven_day_average': 98829}}, 'in_icu': {'currently': {'value': 19947, 'calculated': {'population_percent': 0.006, 'change_from_prior_day': 94, 'seven_day_change_percent': 9.3, 'seven_day_average': 19391}}}, 'on_ventilator': {'currently': {'value': 7006, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': 14, 'seven_day_change_percent': 14, 'seven_day_average': 6733}}}}, 'death': {'total': {'value': 272861, 'calculated': {'population_percent': 0.0825, 'change_from_prior_day': 2486, 'seven_day_change_percent': 5.8, 'seven_day_average': 265223}}}}",14591374.0,4.411,219070.0,10.1,207679458,62.7823,2302086.0,6.2
93,2020-12-04,56,"{'hospitalized': {'currently': {'value': 101309, 'calculated': {'population_percent': 0.0306, 'change_from_prior_day': 563, 'seven_day_change_percent': 12.7, 'seven_day_average': 97482}}, 'in_icu': {'currently': {'value': 19853, 'calculated': {'population_percent': 0.006, 'change_from_prior_day': 139, 'seven_day_change_percent': 10, 'seven_day_average': 19148}}}, 'on_ventilator': {'currently': {'value': 6992, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': 121, 'seven_day_change_percent': 16, 'seven_day_average': 6611}}}}, 'death': {'total': {'value': 270375, 'calculated': {'population_percent': 0.0817, 'change_from_prior_day': 2563, 'seven_day_change_percent': 5.4, 'seven_day_average': 263075}}}}",14372304.0,4.3448,230313.0,9.7,205377372,62.0864,1918739.0,5.9
94,2020-12-03,56,"{'hospitalized': {'currently': {'value': 100746, 'calculated': {'population_percent': 0.0305, 'change_from_prior_day': 419, 'seven_day_change_percent': 11.2, 'seven_day_average': 95854}}, 'in_icu': {'currently': {'value': 19714, 'calculated': {'population_percent': 0.006, 'change_from_prior_day': 27, 'seven_day_change_percent': 9.4, 'seven_day_average': 18892}}}, 'on_ventilator': {'currently': {'value': 6871, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': 16, 'seven_day_change_percent': 14.8, 'seven_day_average': 6473}}}}, 'death': {'total': {'value': 267812, 'calculated': {'population_percent': 0.081, 'change_from_prior_day': 2822, 'seven_day_change_percent': 4.9, 'seven_day_average': 261105}}}}",14141991.0,4.2752,216271.0,9.6,203458633,61.5063,1904020.0,6.0
95,2020-12-02,56,"{'hospitalized': {'currently': {'value': 100327, 'calculated': {'population_percent': 0.0303, 'change_from_prior_day': 1591, 'seven_day_change_percent': 11.4, 'seven_day_average': 94399}}, 'in_icu': {'currently': {'value': 19687, 'calculated': {'population_percent': 0.006, 'change_from_prior_day': 395, 'seven_day_change_percent': 11, 'seven_day_average': 18650}}}, 'on_ventilator': {'currently': {'value': 6855, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': 212, 'seven_day_change_percent': 14.5, 'seven_day_average': 6346}}}}, 'death': {'total': {'value': 264990, 'calculated': {'population_percent': 0.0801, 'change_from_prior_day': 2811, 'seven_day_change_percent': 4.4, 'seven_day_average': 259301}}}}",13925720.0,4.2098,203429.0,9.0,201554613,60.9308,1587969.0,5.8
96,2020-12-01,56,"{'hospitalized': {'currently': {'value': 98736, 'calculated': {'population_percent': 0.0298, 'change_from_prior_day': 2602, 'seven_day_change_percent': 12, 'seven_day_average': 92930}}, 'in_icu': {'currently': {'value': 19292, 'calculated': {'population_percent': 0.0058, 'change_from_prior_day': 485, 'seven_day_change_percent': 11.4, 'seven_day_average': 18371}}}, 'on_ventilator': {'currently': {'value': 6643, 'calculated': {'population_percent': 0.002, 'change_from_prior_day': 123, 'seven_day_change_percent': 18.1, 'seven_day_average': 6222}}}}, 'death': {'total': {'value': 262179, 'calculated': {'population_percent': 0.0793, 'change_from_prior_day': 2489, 'seven_day_change_percent': 4.2, 'seven_day_average': 257701}}}}",13722291.0,4.1483,181183.0,9.0,199966644,60.4507,1494046.0,6.0
97,2020-11-30,56,"{'hospitalized': {'currently': {'value': 96134, 'calculated': {'population_percent': 0.0291, 'change_from_prior_day': 2777, 'seven_day_change_percent': 11.9, 'seven_day_average': 91415}}, 'in_icu': {'currently': {'value': 18807, 'calculated': {'population_percent': 0.0057, 'change_from_prior_day': 370, 'seven_day_change_percent': 10.2, 'seven_day_average': 18089}}}, 'on_ventilator': {'currently': {'value': 6520, 'calculated': {'population_percent': 0.002, 'change_from_prior_day': 275, 'seven_day_change_percent': 19.5, 'seven_day_average': 6077}}}}, 'death': {'total': {'value': 259690, 'calculated': {'population_percent': 0.0785, 'change_from_prior_day': 1037, 'seven_day_change_percent': 4.1, 'seven_day_average': 256176}}}}",13541108.0,4.0935,150031.0,9.0,198472598,59.999,1520240.0,6.3
98,2020-11-29,56,"{'hospitalized': {'currently': {'value': 93357, 'calculated': {'population_percent': 0.0282, 'change_from_prior_day': 1595, 'seven_day_change_percent': 11.3, 'seven_day_average': 89959}}, 'in_icu': {'currently': {'value': 18437, 'calculated': {'population_percent': 0.0056, 'change_from_prior_day': 188, 'seven_day_change_percent': 12.3, 'seven_day_average': 17839}}}, 'on_ventilator': {'currently': {'value': 6245, 'calculated': {'population_percent': 0.0019, 'change_from_prior_day': 97, 'seven_day_change_percent': 19.3, 'seven_day_average': 5925}}}}, 'death': {'total': {'value': 258653, 'calculated': {'population_percent': 0.0782, 'change_from_prior_day': 825, 'seven_day_change_percent': 4.1, 'seven_day_average': 254709}}}}",13391077.0,4.0482,137254.0,9.2,196952358,59.5395,1337135.0,6.4
99,2020-11-28,56,"{'hospitalized': {'currently': {'value': 91762, 'calculated': {'population_percent': 0.0277, 'change_from_prior_day': 1849, 'seven_day_change_percent': 10.1, 'seven_day_average': 88606}}, 'in_icu': {'currently': {'value': 18249, 'calculated': {'population_percent': 0.0055, 'change_from_prior_day': 193, 'seven_day_change_percent': 12.2, 'seven_day_average': 17550}}}, 'on_ventilator': {'currently': {'value': 6148, 'calculated': {'population_percent': 0.0019, 'change_from_prior_day': 120, 'seven_day_change_percent': 20.5, 'seven_day_average': 5780}}}}, 'death': {'total': {'value': 257828, 'calculated': {'population_percent': 0.0779, 'change_from_prior_day': 1243, 'seven_day_change_percent': 4.1, 'seven_day_average': 253267}}}}",13253823.0,4.0067,151469.0,9.4,195615223,59.1353,1675224.0,6.7
100,2020-11-27,56,"{'hospitalized': {'currently': {'value': 89913, 'calculated': {'population_percent': 0.0272, 'change_from_prior_day': -651, 'seven_day_change_percent': 9.2, 'seven_day_average': 87404}}, 'in_icu': {'currently': {'value': 18056, 'calculated': {'population_percent': 0.0055, 'change_from_prior_day': 37, 'seven_day_change_percent': 11.8, 'seven_day_average': 17266}}}, 'on_ventilator': {'currently': {'value': 6028, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 42, 'seven_day_change_percent': 19.2, 'seven_day_average': 5631}}}}, 'death': {'total': {'value': 256585, 'calculated': {'population_percent': 0.0776, 'change_from_prior_day': 1404, 'seven_day_change_percent': 4.3, 'seven_day_average': 251812}}}}",13102354.0,3.9609,198874.0,9.9,193939999,58.6288,1970528.0,7.1
101,2020-11-26,56,"{'hospitalized': {'currently': {'value': 90564, 'calculated': {'population_percent': 0.0274, 'change_from_prior_day': 521, 'seven_day_change_percent': 12.3, 'seven_day_average': 86319}}, 'in_icu': {'currently': {'value': 18019, 'calculated': {'population_percent': 0.0054, 'change_from_prior_day': 281, 'seven_day_change_percent': 14.3, 'seven_day_average': 16994}}}, 'on_ventilator': {'currently': {'value': 5986, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': -1, 'seven_day_change_percent': 23.2, 'seven_day_average': 5493}}}}, 'death': {'total': {'value': 255181, 'calculated': {'population_percent': 0.0771, 'change_from_prior_day': 1392, 'seven_day_change_percent': 4.5, 'seven_day_average': 250313}}}}",12903480.0,3.9008,129764.0,10.0,191969471,58.0331,1467611.0,7.2
102,2020-11-25,56,"{'hospitalized': {'currently': {'value': 90043, 'calculated': {'population_percent': 0.0272, 'change_from_prior_day': 1911, 'seven_day_change_percent': 13.3, 'seven_day_average': 84905}}, 'in_icu': {'currently': {'value': 17738, 'calculated': {'population_percent': 0.0054, 'change_from_prior_day': 421, 'seven_day_change_percent': 14, 'seven_day_average': 16671}}}, 'on_ventilator': {'currently': {'value': 5987, 'calculated': {'population_percent': 0.0018, 'change_from_prior_day': 361, 'seven_day_change_percent': 27.4, 'seven_day_average': 5332}}}}, 'death': {'total': {'value': 253789, 'calculated': {'population_percent': 0.0767, 'change_from_prior_day': 2281, 'seven_day_change_percent': 4.8, 'seven_day_average': 248741}}}}",12773716.0,3.8615,188496.0,10.7,190501860,57.5895,1881059.0,7.5
103,2020-11-24,56,"{'hospitalized': {'currently': {'value': 88132, 'calculated': {'population_percent': 0.0266, 'change_from_prior_day': 2187, 'seven_day_change_percent': 14.4, 'seven_day_average': 83396}}, 'in_icu': {'currently': {'value': 17317, 'calculated': {'population_percent': 0.0052, 'change_from_prior_day': 257, 'seven_day_change_percent': 15.4, 'seven_day_average': 16359}}}, 'on_ventilator': {'currently': {'value': 5626, 'calculated': {'population_percent': 0.0017, 'change_from_prior_day': 171, 'seven_day_change_percent': 28.5, 'seven_day_average': 5148}}}}, 'death': {'total': {'value': 251508, 'calculated': {'population_percent': 0.076, 'change_from_prior_day': 2091, 'seven_day_change_percent': 4.7, 'seven_day_average': 247081}}}}",12585220.0,3.8046,166503.0,10.7,188620801,57.0208,1873837.0,7.4
104,2020-11-23,56,"{'hospitalized': {'currently': {'value': 85945, 'calculated': {'population_percent': 0.026, 'change_from_prior_day': 2063, 'seven_day_change_percent': 17.2, 'seven_day_average': 81812}}, 'in_icu': {'currently': {'value': 17060, 'calculated': {'population_percent': 0.0052, 'change_from_prior_day': 649, 'seven_day_change_percent': 17.9, 'seven_day_average': 16029}}}, 'on_ventilator': {'currently': {'value': 5455, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 222, 'seven_day_change_percent': 31.3, 'seven_day_average': 4970}}}}, 'death': {'total': {'value': 249417, 'calculated': {'population_percent': 0.0754, 'change_from_prior_day': 853, 'seven_day_change_percent': 4.5, 'seven_day_average': 245478}}}}",12418717.0,3.7542,154696.0,10.8,186746964,56.4543,1671011.0,7.4
105,2020-11-22,56,"{'hospitalized': {'currently': {'value': 83882, 'calculated': {'population_percent': 0.0254, 'change_from_prior_day': 536, 'seven_day_change_percent': 19.5, 'seven_day_average': 80009}}, 'in_icu': {'currently': {'value': 16411, 'calculated': {'population_percent': 0.005, 'change_from_prior_day': 147, 'seven_day_change_percent': 18.5, 'seven_day_average': 15660}}}, 'on_ventilator': {'currently': {'value': 5233, 'calculated': {'population_percent': 0.0016, 'change_from_prior_day': 130, 'seven_day_change_percent': 32.9, 'seven_day_average': 4784}}}}, 'death': {'total': {'value': 248564, 'calculated': {'population_percent': 0.0751, 'change_from_prior_day': 923, 'seven_day_change_percent': 4.4, 'seven_day_average': 243952}}}}",12264021.0,3.7075,154188.0,10.9,185075953,55.9492,1818793.0,7.3
106,2020-11-21,56,"{'hospitalized': {'currently': {'value': 83346, 'calculated': {'population_percent': 0.0252, 'change_from_prior_day': 1028, 'seven_day_change_percent': 19.8, 'seven_day_average': 78054}}, 'in_icu': {'currently': {'value': 16264, 'calculated': {'population_percent': 0.0049, 'change_from_prior_day': 118, 'seven_day_change_percent': 20.6, 'seven_day_average': 15294}}}, 'on_ventilator': {'currently': {'value': 5103, 'calculated': {'population_percent': 0.0015, 'change_from_prior_day': 45, 'seven_day_change_percent': 29.4, 'seven_day_average': 4599}}}}, 'death': {'total': {'value': 247641, 'calculated': {'population_percent': 0.0749, 'change_from_prior_day': 1551, 'seven_day_change_percent': 4.3, 'seven_day_average': 242460}}}}",12109833.0,3.6609,186385.0,11.0,183257160,55.3994,2140465.0,7.3
107,2020-11-20,56,"{'hospitalized': {'currently': {'value': 82318, 'calculated': {'population_percent': 0.0249, 'change_from_prior_day': 1649, 'seven_day_change_percent': 20, 'seven_day_average': 76089}}, 'in_icu': {'currently': {'value': 16146, 'calculated': {'population_percent': 0.0049, 'change_from_prior_day': 387, 'seven_day_change_percent': 21.6, 'seven_day_average': 14897}}}, 'on_ventilator': {'currently': {'value': 5058, 'calculated': {'population_percent': 0.0015, 'change_from_prior_day': 198, 'seven_day_change_percent': 34.3, 'seven_day_average': 4434}}}}, 'death': {'total': {'value': 246090, 'calculated': {'population_percent': 0.0744, 'change_from_prior_day': 1910, 'seven_day_change_percent': 4.2, 'seven_day_average': 240999}}}}",11923448.0,3.6045,197164.0,11.0,181116695,54.7523,2004886.0,7.1
108,2020-11-19,56,"{'hospitalized': {'currently': {'value': 80669, 'calculated': {'population_percent': 0.0244, 'change_from_prior_day': 1191, 'seven_day_change_percent': 20, 'seven_day_average': 74127}}, 'in_icu': {'currently': {'value': 15759, 'calculated': {'population_percent': 0.0048, 'change_from_prior_day': 202, 'seven_day_change_percent': 22, 'seven_day_average': 14488}}}, 'on_ventilator': {'currently': {'value': 4860, 'calculated': {'population_percent': 0.0015, 'change_from_prior_day': 161, 'seven_day_change_percent': 34.2, 'seven_day_average': 4249}}}}, 'death': {'total': {'value': 244180, 'calculated': {'population_percent': 0.0738, 'change_from_prior_day': 2010, 'seven_day_change_percent': 4, 'seven_day_average': 239566}}}}",11726284.0,3.5449,187932.0,10.9,179111809,54.1462,1845354.0,7.1
109,2020-11-18,56,"{'hospitalized': {'currently': {'value': 79478, 'calculated': {'population_percent': 0.024, 'change_from_prior_day': 2431, 'seven_day_change_percent': 21.2, 'seven_day_average': 72208}}, 'in_icu': {'currently': {'value': 15557, 'calculated': {'population_percent': 0.0047, 'change_from_prior_day': 548, 'seven_day_change_percent': 23.2, 'seven_day_average': 14082}}}, 'on_ventilator': {'currently': {'value': 4699, 'calculated': {'population_percent': 0.0014, 'change_from_prior_day': 320, 'seven_day_change_percent': 39.6, 'seven_day_average': 4072}}}}, 'death': {'total': {'value': 242170, 'calculated': {'population_percent': 0.0732, 'change_from_prior_day': 1885, 'seven_day_change_percent': 3.6, 'seven_day_average': 238221}}}}",11538352.0,3.4881,168220.0,10.8,177266455,53.5883,1701006.0,7.0
110,2020-11-17,56,"{'hospitalized': {'currently': {'value': 77047, 'calculated': {'population_percent': 0.0233, 'change_from_prior_day': 3727, 'seven_day_change_percent': 24, 'seven_day_average': 70218}}, 'in_icu': {'currently': {'value': 15009, 'calculated': {'population_percent': 0.0045, 'change_from_prior_day': 538, 'seven_day_change_percent': 24.5, 'seven_day_average': 13663}}}, 'on_ventilator': {'currently': {'value': 4379, 'calculated': {'population_percent': 0.0013, 'change_from_prior_day': 223, 'seven_day_change_percent': 36.8, 'seven_day_average': 3882}}}}, 'death': {'total': {'value': 240285, 'calculated': {'population_percent': 0.0726, 'change_from_prior_day': 1553, 'seven_day_change_percent': 3.5, 'seven_day_average': 237003}}}}",11370132.0,3.4372,159826.0,10.8,175565449,53.0741,1634272.0,6.9
111,2020-11-16,56,"{'hospitalized': {'currently': {'value': 73320, 'calculated': {'population_percent': 0.0222, 'change_from_prior_day': 3118, 'seven_day_change_percent': 23.6, 'seven_day_average': 68086}}, 'in_icu': {'currently': {'value': 14471, 'calculated': {'population_percent': 0.0044, 'change_from_prior_day': 622, 'seven_day_change_percent': 24.4, 'seven_day_average': 13242}}}, 'on_ventilator': {'currently': {'value': 4156, 'calculated': {'population_percent': 0.0013, 'change_from_prior_day': 217, 'seven_day_change_percent': 33.6, 'seven_day_average': 3714}}}}, 'death': {'total': {'value': 238732, 'calculated': {'population_percent': 0.0722, 'change_from_prior_day': 607, 'seven_day_change_percent': 3.5, 'seven_day_average': 235829}}}}",11210306.0,3.3889,149977.0,10.7,173931177,52.5801,1484630.0,6.8
112,2020-11-15,56,"{'hospitalized': {'currently': {'value': 70202, 'calculated': {'population_percent': 0.0212, 'change_from_prior_day': 614, 'seven_day_change_percent': 23.3, 'seven_day_average': 66089}}, 'in_icu': {'currently': {'value': 13849, 'calculated': {'population_percent': 0.0042, 'change_from_prior_day': 358, 'seven_day_change_percent': 23.4, 'seven_day_average': 12837}}}, 'on_ventilator': {'currently': {'value': 3939, 'calculated': {'population_percent': 0.0012, 'change_from_prior_day': -6, 'seven_day_change_percent': 32.3, 'seven_day_average': 3564}}}}, 'death': {'total': {'value': 238125, 'calculated': {'population_percent': 0.072, 'change_from_prior_day': 712, 'seven_day_change_percent': 3.5, 'seven_day_average': 234684}}}}",11060329.0,3.3436,147062.0,10.5,172446547,52.1313,1626437.0,6.8
